audio_id,audio_name,year,month,day,type,duration_min,audio_r2_url,audio_drive_url,transcript_id,transcript_name,transcript_r2_url,transcript_drive_url,mapping_confidence,match_reason
"a_1507","2280--5739-Shvat 14d Sicha 3.mp3","5739","Shevat",14,"",26.52,"https://audio.kohnai.ai/training/2280--5739-Shvat%2014d%20Sicha%203.mp3","https://drive.google.com/file/d/1cXvamWMASVAaWtAxjw8YZfeOFx_uyEkg/view","t_821","14 Shevat 5739 - End of Sicha 1.docx","/api/transcript?name=14%20Shevat%205739%20-%20End%20of%20Sicha%201.txt","https://drive.google.com/file/d/1ZyQZhi5F2Ag_i3c_OANxtSnqPMy2oEfM/view",0.95,"50hr-selected"
"a_1468","2318--5739-Adar 19d Mamar.mp3","5739","Adar",19,"",14.73,"https://audio.kohnai.ai/training/2318--5739-Adar%2019d%20Mamar.mp3","https://drive.google.com/file/d/1RjYOqExaNQDw5XjIj4fOq8u6jbwnZdlC/view","t_879","19 Adar 5739 - Fall of Arab Dictatorships.docx","/api/transcript?name=19%20Adar%205739%20-%20Fall%20of%20Arab%20Dictatorships.txt","https://drive.google.com/file/d/1YPZ6LKyQ2ry0M0n5nEAeGT07xo04T4f5/view",0.95,"50hr-selected"
"a_1466","2319--5739-Adar 19e Sicha 4.mp3","5739","Adar",19,"",41.04,"https://audio.kohnai.ai/training/2319--5739-Adar%2019e%20Sicha%204.mp3","https://drive.google.com/file/d/1S6OdTloX5tOMnA_6yD3QpZ8ecrneG573/view","t_879","19 Adar 5739 - Fall of Arab Dictatorships.docx","/api/transcript?name=19%20Adar%205739%20-%20Fall%20of%20Arab%20Dictatorships.txt","https://drive.google.com/file/d/1YPZ6LKyQ2ry0M0n5nEAeGT07xo04T4f5/view",0.95,"50hr-selected"
"a_1391","2391--5739-Tamuz 13 Mamar.mp3","5739","Tamuz",13,"",17.03,"https://audio.kohnai.ai/training/2391--5739-Tamuz%2013%20Mamar.mp3","https://drive.google.com/file/d/1154dIGm2B1hWfvbTeRXSRApwz7YeIrcD/view","t_848","13 Tammuz 5739 Sicha 5 – Meditation.doc","/api/transcript?name=13%20Tammuz%205739%20Sicha%205%20%E2%80%93%20Meditation.txt","https://drive.google.com/file/d/1poeaLGcu2w56s9kKCtvtY3nC6mu-SU6l/view",0.95,"50hr-selected"
"a_1392","2394--5739-Tamuz 13d Sicha 3.mp3","5739","Tamuz",13,"",13.08,"https://audio.kohnai.ai/training/2394--5739-Tamuz%2013d%20Sicha%203.mp3","https://drive.google.com/file/d/14IaVCLyimMFDbeqH1xNB90DVObwuFwMo/view","t_848","13 Tammuz 5739 Sicha 5 – Meditation.doc","/api/transcript?name=13%20Tammuz%205739%20Sicha%205%20%E2%80%93%20Meditation.txt","https://drive.google.com/file/d/1poeaLGcu2w56s9kKCtvtY3nC6mu-SU6l/view",0.95,"50hr-selected"
"a_1390","2395--5739-Tamuz 13e Sicha 4.mp3","5739","Tamuz",13,"",7.76,"https://audio.kohnai.ai/training/2395--5739-Tamuz%2013e%20Sicha%204.mp3","https://drive.google.com/file/d/10sRshKOgUS0JCdes4TlgReWckGf6nF23/view","t_848","13 Tammuz 5739 Sicha 5 – Meditation.doc","/api/transcript?name=13%20Tammuz%205739%20Sicha%205%20%E2%80%93%20Meditation.txt","https://drive.google.com/file/d/1poeaLGcu2w56s9kKCtvtY3nC6mu-SU6l/view",0.95,"50hr-selected"
"a_1393","2396--5739-Tamuz 13f Sicha 5.mp3","5739","Tamuz",13,"",9.14,"https://audio.kohnai.ai/training/2396--5739-Tamuz%2013f%20Sicha%205.mp3","https://drive.google.com/file/d/1Wfe4i9OMvXZo-l07qY5AA24HOZZNeLTJ/view","t_848","13 Tammuz 5739 Sicha 5 – Meditation.doc","/api/transcript?name=13%20Tammuz%205739%20Sicha%205%20%E2%80%93%20Meditation.txt","https://drive.google.com/file/d/1poeaLGcu2w56s9kKCtvtY3nC6mu-SU6l/view",0.95,"50hr-selected"
"a_1078","2496--5740-Cheshvan 07b Sicha 1.mp3","5740","Cheshvan",7,"",17.2,"https://audio.kohnai.ai/training/2496--5740-Cheshvan%2007b%20Sicha%201.mp3","https://drive.google.com/file/d/1GTWkpkIZ29A6di2EcW_EXHMT9sgfzL2B/view","t_642","7 Cheshvan 5740.doc","/api/transcript?name=7%20Cheshvan%205740.txt","https://drive.google.com/file/d/1xwy7TgI3isGBJ3Du2tyL_IsnB0z6x01H/view",0.95,"50hr-selected"
"a_1045","2528--5740-Kislev 26g 12 Psukim Rally.mp3","5740","Kislev",26,"",13.09,"https://audio.kohnai.ai/training/2528--5740-Kislev%2026g%2012%20Psukim%20Rally.mp3","https://drive.google.com/file/d/1MHrpvsTb2ju9HIIFw1JzQcNMw8J2fX40/view","t_543","26 Kislev 5740 Sicha 2.docx","/api/transcript?name=26%20Kislev%205740%20Sicha%202.txt","https://drive.google.com/file/d/1ie7mYdx48-2kUyyRz9n8CstZTAtJlDSg/view",0.95,"50hr-selected"
"a_1043","2530--5740-Kislev 26i Sicha 2 Rally.mp3","5740","Kislev",26,"",9.26,"https://audio.kohnai.ai/training/2530--5740-Kislev%2026i%20Sicha%202%20Rally.mp3","https://drive.google.com/file/d/13zkmtTWrY1hVCDfIsFMhQ6gncXlCe7cO/view","t_543","26 Kislev 5740 Sicha 2.docx","/api/transcript?name=26%20Kislev%205740%20Sicha%202.txt","https://drive.google.com/file/d/1ie7mYdx48-2kUyyRz9n8CstZTAtJlDSg/view",0.95,"50hr-selected"
"a_1022","2551--5740-Shvat 10g Sicha 6.mp3","5740","Shevat",10,"",21.85,"https://audio.kohnai.ai/training/2551--5740-Shvat%2010g%20Sicha%206.mp3","https://drive.google.com/file/d/1V4JgxQdZdKrGnb2ool23kj1eRQFqqZvm/view","t_340","10 Shevat 5740 Sicha 6.docx","/api/transcript?name=10%20Shevat%205740%20Sicha%206.txt","https://drive.google.com/file/d/1bB-Q5pTGTx5UV-LOjrYY3RjjxoVykTS8/view",0.95,"50hr-selected"
"a_1013","2562--5740-Adar 14d Sicha 4.mp3","5740","Adar",14,"",22.22,"https://audio.kohnai.ai/training/2562--5740-Adar%2014d%20Sicha%204.mp3","https://drive.google.com/file/d/149ugEHRANpNnD9pbYNDvT6-j-Xb515QI/view","t_547","14 Adar 5740 Sicha 4.docx","/api/transcript?name=14%20Adar%205740%20Sicha%204.txt","https://drive.google.com/file/d/1BgyJN0RkjhAep4WmECpsY2hVjqcaMCl_/view",0.95,"50hr-selected"
"a_992","2583--5740-Nissan 11g Sicha 5.mp3","5740","Nissan",11,"",13.68,"https://audio.kohnai.ai/training/2583--5740-Nissan%2011g%20Sicha%205.mp3","https://drive.google.com/file/d/1UdBLX8p7QnAzhbhydut3ubr-B-ZjeVWs/view","t_556","11 Nissan 5740 Sicha 1.doc.docx","/api/transcript?name=11%20Nissan%205740%20Sicha%201.doc.txt","https://drive.google.com/file/d/1CNftRKMLG_ApWpcvm2JUfSLLLFqIwAa-/view",0.95,"50hr-selected"
"a_983","2590--5740-Iyar 14c Sicha 3.mp3","5740","Iyar",14,"",17.85,"https://audio.kohnai.ai/training/2590--5740-Iyar%2014c%20Sicha%203.mp3","https://drive.google.com/file/d/18SMhhqDnVrK6NRi3Tz8w1_yKURPB1IFR/view","t_595","14 Iyar 5740 - partial.docx","/api/transcript?name=14%20Iyar%205740%20-%20partial.txt","https://drive.google.com/file/d/1cVWfUwSnT1-ZIoY3WOdvXeM3UjVV5pQP/view",0.95,"50hr-selected"
"a_949","2629--5740-Sivan 13c Sicha 2 Rally.mp3","5740","Sivan",13,"",8.39,"https://audio.kohnai.ai/training/2629--5740-Sivan%2013c%20Sicha%202%20Rally.mp3","https://drive.google.com/file/d/1IPm-j5IWvE4Ds6r2EcjYt5YfK04F1_-A/view","t_524","13 Sivan 5740 Sicha 2.docx","/api/transcript?name=13%20Sivan%205740%20Sicha%202.txt","https://drive.google.com/file/d/1hcwSLRownkL13ZZMyLRJ6fnpqMMqTafa/view",0.95,"50hr-selected"
"a_942","2638--5740-Tamuz 12e Sicha 5.mp3","5740","Tamuz",12,"",12.92,"https://audio.kohnai.ai/training/2638--5740-Tamuz%2012e%20Sicha%205.mp3","https://drive.google.com/file/d/1ImFajgoOFDcdoqXYQVdtNTpbdqrWHgAJ/view","t_484","12 Tammuz 5740 Sicha 3.doc","/api/transcript?name=12%20Tammuz%205740%20Sicha%203.txt","https://drive.google.com/file/d/1stEcHgeT2ensN6BErb2ua0NwtMNEcOL5/view",0.95,"50hr-selected"
"a_933","2641--5740-Tamuz 12h Sicha 7.mp3","5740","Tamuz",12,"",12.31,"https://audio.kohnai.ai/training/2641--5740-Tamuz%2012h%20Sicha%207.mp3","https://drive.google.com/file/d/136RvrpZTf2ZobJBajYzAt0QYQPOr_fZb/view","t_484","12 Tammuz 5740 Sicha 3.doc","/api/transcript?name=12%20Tammuz%205740%20Sicha%203.txt","https://drive.google.com/file/d/1stEcHgeT2ensN6BErb2ua0NwtMNEcOL5/view",0.95,"50hr-selected"
"a_937","2645--5740-Av 04 12 Psukim day camps.mp3","5740","Av",4,"",8.16,"https://audio.kohnai.ai/training/2645--5740-Av%2004%2012%20Psukim%20day%20camps.mp3","https://drive.google.com/file/d/1S5YujWIus2BUQZrA8iyEYSSnGGgSMyln/view","t_498","4 Av 5740.docx","/api/transcript?name=4%20Av%205740.txt","https://drive.google.com/file/d/1kKTptDWQkaX8CWqluEnQx6nt51MHDnsJ/view",0.95,"50hr-selected"
"a_928","2650--5740-Av 04f Sicha 5 day camps.mp3","5740","Av",4,"",12.96,"https://audio.kohnai.ai/training/2650--5740-Av%2004f%20Sicha%205%20day%20camps.mp3","https://drive.google.com/file/d/1L1QdyZdTLn45wtKIBQ90c1afHc-W_Z7n/view","t_511","4 Av 5740 Sicha 4, 5.doc","/api/transcript?name=4%20Av%205740%20Sicha%204%2C%205.txt","https://drive.google.com/file/d/12-vNAB_828aIR759M4IHrj3pJ0nSQDV5/view",0.95,"50hr-selected"
"a_909","2666--5740-Elul 01c Sicha 3.mp3","5740","Elul",1,"",17.81,"https://audio.kohnai.ai/training/2666--5740-Elul%2001c%20Sicha%203.mp3","https://drive.google.com/file/d/1EJPRt7yU9UkYzwOxGk3izp1-1_gzl1nl/view","t_401","1 Elul 5740 Sicha 4.doc","/api/transcript?name=1%20Elul%205740%20Sicha%204.txt","https://drive.google.com/file/d/1Q1qoI6qPhgy1-LZUKTp6tK-4I2nihtY5/view",0.95,"50hr-selected"
"a_2116","2709--5741-Cheshvan 20 Mamar.mp3","5741","Cheshvan",20,"",19.66,"https://audio.kohnai.ai/training/2709--5741-Cheshvan%2020%20Mamar.mp3","https://drive.google.com/file/d/1keiki-Yl70EzlEekfct-aLfhugoi3ugC/view","t_625","20 Cheshvan 5741 Sicha 1.doc","/api/transcript?name=20%20Cheshvan%205741%20Sicha%201.txt","https://drive.google.com/file/d/1mqIAemMMuKBhWBdyTTvh1ROgWVeYfk2S/view",0.95,"50hr-selected"
"a_2114","2712--5741-Cheshvan 20d Sicha 3.mp3","5741","Cheshvan",20,"",11.04,"https://audio.kohnai.ai/training/2712--5741-Cheshvan%2020d%20Sicha%203.mp3","https://drive.google.com/file/d/10b1uL3XSowytvrrd0WvGTG7mGEHOYxOR/view","t_625","20 Cheshvan 5741 Sicha 1.doc","/api/transcript?name=20%20Cheshvan%205741%20Sicha%201.txt","https://drive.google.com/file/d/1mqIAemMMuKBhWBdyTTvh1ROgWVeYfk2S/view",0.95,"50hr-selected"
"a_2109","2717--5741-Kislev 09e Sicha 4.mp3","5741","Kislev",9,"",41.15,"https://audio.kohnai.ai/training/2717--5741-Kislev%2009e%20Sicha%204.mp3","https://drive.google.com/file/d/1JHAV9tk0But98NuEu1MdKNomyNMhmidr/view","t_778","9 Kislev 5741.doc","/api/transcript?name=9%20Kislev%205741.txt","https://drive.google.com/file/d/1HLUSasrrqfKcxJ_jFzzWXxDhJuquBtnK/view",0.95,"50hr-selected"
"a_2091","2737--5741-Tevet 03c Sicha 3.mp3","5741","Teves",3,"",23.33,"https://audio.kohnai.ai/training/2737--5741-Tevet%2003c%20Sicha%203.mp3","https://drive.google.com/file/d/1MN9zKC1L5s5bnIG659T3C8VFDQhrTwNV/view","t_759","3 Tevet 5741 Sicha 2.doc","/api/transcript?name=3%20Tevet%205741%20Sicha%202.txt","https://drive.google.com/file/d/1mbTKCR6xfooN1qGuvOq5EzFLLaoNwl8_/view",0.95,"50hr-selected"
"a_2077","2747--5741-Shvat 01 Sicha 1.mp3","5741","Shevat",1,"",11.85,"https://audio.kohnai.ai/training/2747--5741-Shvat%2001%20Sicha%201.mp3","https://drive.google.com/file/d/132uLPqXT1xgvQuTvHjgaiINwiy6GOzQf/view","t_551","1 Shevat 5741 - Family Planning.docx","/api/transcript?name=1%20Shevat%205741%20-%20Family%20Planning.txt","https://drive.google.com/file/d/1ORkh3gYADPR5ja9aSyAVNNykETSBe_CD/view",0.95,"50hr-selected"
"a_2076","2755--5741-Shvat 10e Mamar.mp3","5741","Shevat",10,"",15.99,"https://audio.kohnai.ai/training/2755--5741-Shvat%2010e%20Mamar.mp3","https://drive.google.com/file/d/1voBBZcyKOsJ_-GP_iKjXiMsyrHdtqc2i/view","t_328","296 Sicha 10 Shevat 5741 - In G-d We Trust.doc","/api/transcript?name=296%20Sicha%2010%20Shevat%205741%20-%20In%20G-d%20We%20Trust.txt","https://drive.google.com/file/d/17Ueu1x7hni3qjFiduIlZEBT1FLPnbxBI/view",0.95,"50hr-selected"
"a_2004","2823--5741-Tamuz 12e Mamar.mp3","5741","Tamuz",12,"",18.39,"https://audio.kohnai.ai/training/2823--5741-Tamuz%2012e%20Mamar.mp3","https://drive.google.com/file/d/1Q2WsoAgq-94DXySIG9sQXAQA7yB-hzTz/view","t_506","12 Tammuz 5741 Full (no maamar).doc","/api/transcript?name=12%20Tammuz%205741%20Full%20(no%20maamar).txt","https://drive.google.com/file/d/1jWfbFsNpgxqOhLUBKgprtQtmfNce8l9T/view",0.95,"50hr-selected"
"a_2001","2825--5741-Tamuz 12g Sicha 6.mp3","5741","Tamuz",12,"",14.98,"https://audio.kohnai.ai/training/2825--5741-Tamuz%2012g%20Sicha%206.mp3","https://drive.google.com/file/d/11tqRhb2R_H9TLoMjvJy5g7GoltBrUHY7/view","t_324","12 Tammuz 5741 - Sicha 3.docx","/api/transcript?name=12%20Tammuz%205741%20-%20Sicha%203.txt","https://drive.google.com/file/d/1uw4E5uLdIM83BwcTa9xzt6Vd_XgQayzj/view",0.95,"50hr-selected"
"a_1989","2838--5741-Av 20e Sicha 5.mp3","5741","Av",20,"",19.33,"https://audio.kohnai.ai/training/2838--5741-Av%2020e%20Sicha%205.mp3","https://drive.google.com/file/d/10JfMWM2ql-L_PGaKX0O4PwYqi6nszNnb/view","t_477","20 Av 5741 Sicha.docx","/api/transcript?name=20%20Av%205741%20Sicha.txt","https://drive.google.com/file/d/1IZgQ35THpNn51MfhfxgkJD8thUxBauri/view",0.95,"50hr-selected"
"a_2462","2922--5742-Cheshvan 20c Sicha 3.mp3","5742","Cheshvan",20,"",14.27,"https://audio.kohnai.ai/training/2922--5742-Cheshvan%2020c%20Sicha%203.mp3","https://drive.google.com/file/d/1A4ojRpSKvhpCDkFNzJc_h54GwIOuaHjy/view","t_350","20 Cheshvan 5742 Sicha 2.docx","/api/transcript?name=20%20Cheshvan%205742%20Sicha%202.txt","https://drive.google.com/file/d/1P0oGS7hkZ9u2r3ynjca0Z_eFtDnBsYsI/view",0.95,"50hr-selected"
"a_2465","2923--5742-Cheshvan 20d Sicha 4.mp3","5742","Cheshvan",20,"",10.79,"https://audio.kohnai.ai/training/2923--5742-Cheshvan%2020d%20Sicha%204.mp3","https://drive.google.com/file/d/1_u-StdQ4uhlCw8YB0F-SHzWUKK7J-S9h/view","t_350","20 Cheshvan 5742 Sicha 2.docx","/api/transcript?name=20%20Cheshvan%205742%20Sicha%202.txt","https://drive.google.com/file/d/1P0oGS7hkZ9u2r3ynjca0Z_eFtDnBsYsI/view",0.95,"50hr-selected"
"a_2457","2933--5742-Kislev 19i Mamar.mp3","5742","Kislev",19,"",12.62,"https://audio.kohnai.ai/training/2933--5742-Kislev%2019i%20Mamar.mp3","https://drive.google.com/file/d/1JxiWMeZbL0jpQ0JnZhyGc7UjQw5uP3mg/view","t_436","19 Kislev 5742 Maamar.docx","/api/transcript?name=19%20Kislev%205742%20Maamar.txt","https://drive.google.com/file/d/1rtgsAHMmgjn1LHotfR03GoKOFlf6aZh2/view",0.95,"50hr-selected"
"a_2412","2975--5742-Shvat 10g Sicha 6.mp3","5742","Shevat",10,"",23.39,"https://audio.kohnai.ai/training/2975--5742-Shvat%2010g%20Sicha%206.mp3","https://drive.google.com/file/d/1noqhtDV7yf7hN38lgW6ZnsIZtcx-wV6u/view","t_417","10 Shevat 5742 Sicha 6.docx","/api/transcript?name=10%20Shevat%205742%20Sicha%206.txt","https://drive.google.com/file/d/1a4TFiCe8ApdJ3jMJqg7v_o9hGF6ghfmv/view",0.95,"50hr-selected"
"a_2409","2978--5742-Shvat 10j Mincha.mp3","5742","Shevat",10,"",8.24,"https://audio.kohnai.ai/training/2978--5742-Shvat%2010j%20Mincha.mp3","https://drive.google.com/file/d/12rmw5vsGJdcHL4R92H9ARzrv0oqW0nY1/view","t_418","10 Shevat 5742 - End.docx","/api/transcript?name=10%20Shevat%205742%20-%20End.txt","https://drive.google.com/file/d/1BAEzFeLnFEZGZuwl4SytW9knewDxWvgI/view",0.95,"50hr-selected"
"a_2351","3033--5742-Nissan 11h Mamar.mp3","5742","Nissan",11,"",11.87,"https://audio.kohnai.ai/training/3033--5742-Nissan%2011h%20Mamar.mp3","https://drive.google.com/file/d/1Sgw7L4Bc2OKbflhfLcdgOo7YiAn_AvnW/view","t_747","11 Nissan 5742 Maamar.doc","/api/transcript?name=11%20Nissan%205742%20Maamar.txt","https://drive.google.com/file/d/1BIzagRl43BQeTHqcBPVH2DijqM1x9fiA/view",0.95,"50hr-selected"
"a_2335","3051--5742-Iyar 06d Sicha 3 Rally.mp3","5742","Iyar",6,"",14.35,"https://audio.kohnai.ai/training/3051--5742-Iyar%2006d%20Sicha%203%20Rally.mp3","https://drive.google.com/file/d/1217EVgKHRPJm2mPqShsrt5FXN0UhNApD/view","t_493","6 Iyar 5742.docx","/api/transcript?name=6%20Iyar%205742.txt","https://drive.google.com/file/d/18IrcUG68CHtEFX5WeNUoLIs9iWXpjEvn/view",0.95,"50hr-selected"
"a_2330","3058--5742-Sivan 03 Rally 12 Psukim.mp3","5742","Sivan",3,"",9.31,"https://audio.kohnai.ai/training/3058--5742-Sivan%2003%20Rally%2012%20Psukim.mp3","https://drive.google.com/file/d/1CeWpX6Hbrqor8UZTPivuk_DqAxXwTYJm/view","t_659","3 Sivan 5742.doc","/api/transcript?name=3%20Sivan%205742.txt","https://drive.google.com/file/d/1TvEnOR-_Qalv4KJ0RZaLrM8IdvM3Fzmy/view",0.95,"50hr-selected"
"a_2327","3060--5742-Sivan 03c Sicha 2 Rally.mp3","5742","Sivan",3,"",13.28,"https://audio.kohnai.ai/training/3060--5742-Sivan%2003c%20Sicha%202%20Rally.mp3","https://drive.google.com/file/d/1iW047Z2vH5bsRXQ7adVmAl231gaOSZxn/view","t_659","3 Sivan 5742.doc","/api/transcript?name=3%20Sivan%205742.txt","https://drive.google.com/file/d/1TvEnOR-_Qalv4KJ0RZaLrM8IdvM3Fzmy/view",0.95,"50hr-selected"
"a_2284","3098--5742-Tamuz 13d Sicha 3.mp3","5742","Tamuz",13,"",24.09,"https://audio.kohnai.ai/training/3098--5742-Tamuz%2013d%20Sicha%203.mp3","https://drive.google.com/file/d/16erfD5lMOVjRndvcdHOSmXjXCYgyb8bg/view","t_598","13 Tammuz 5742 - sicha 5 (nituach).docx","/api/transcript?name=13%20Tammuz%205742%20-%20sicha%205%20(nituach).txt","https://drive.google.com/file/d/1k4NfHJsFsPgz-iXetyPkfnOXFcVt1cjE/view",0.95,"50hr-selected"
"a_2266","3118--5742-Av 15e Sicha 5.mp3","5742","Av",15,"",13.75,"https://audio.kohnai.ai/training/3118--5742-Av%2015e%20Sicha%205.mp3","https://drive.google.com/file/d/17CuiPvtWShcTMKUD4yCRaNUj9BZ-6U_m/view","t_520","15 Av 5742 Sicha 5.docx","/api/transcript?name=15%20Av%205742%20Sicha%205.txt","https://drive.google.com/file/d/1Pp_yQqUG_QEeSDmH79oKkC1TtmlEAdWw/view",0.95,"50hr-selected"
"a_2249","3135--5742-Elul 01 Sicha 1.mp3","5742","Elul",1,"",15.79,"https://audio.kohnai.ai/training/3135--5742-Elul%2001%20Sicha%201.mp3","https://drive.google.com/file/d/1IjECPTH2OEcWv9ZOSjVqJQfABJ10sP5J/view","t_774","1 Elul 5742 - Sicha 4.doc","/api/transcript?name=1%20Elul%205742%20-%20Sicha%204.txt","https://drive.google.com/file/d/1C5PP7LqWFqhyHx1GYGSqwdoWtR6xJbtI/view",0.95,"50hr-selected"
"a_1178","3175--5743-Nissan 11e Mamar.mp3","5743","Nissan",11,"",16.67,"https://audio.kohnai.ai/training/3175--5743-Nissan%2011e%20Mamar.mp3","https://drive.google.com/file/d/1cthC-jqK3uSkyldOxPPFvEKQQtCbODeU/view","t_455","11 Nissan 5743 Sicha 1.docx","/api/transcript?name=11%20Nissan%205743%20Sicha%201.txt","https://drive.google.com/file/d/11oJSDyR8h2dRDOpnOe1G9bBEBD8kyGZa/view",0.95,"50hr-selected"
"a_1169","3177--5743-Nissan 11g Sicha 6.mp3","5743","Nissan",11,"",13.02,"https://audio.kohnai.ai/training/3177--5743-Nissan%2011g%20Sicha%206.mp3","https://drive.google.com/file/d/1LFCM5FmYUafm3-9Qhex5a4eUbXaAjLjv/view","t_635","11 Nissan 5743 Sicha 6-Pesach.doc","/api/transcript?name=11%20Nissan%205743%20Sicha%206-Pesach.txt","https://drive.google.com/file/d/1g70PGjzLxNC-RyJXXbBDYaLL8Ho0lX9E/view",0.95,"50hr-selected"
"a_1151","3198--5743-Iyar 14d Sicha 4.mp3","5743","Iyar",14,"",24.88,"https://audio.kohnai.ai/training/3198--5743-Iyar%2014d%20Sicha%204.mp3","https://drive.google.com/file/d/1X8VTEulGQAHEkHBIN9FbnwtwqQqq035-/view","t_522","14 Iyar 5743 sicha 3.docx","/api/transcript?name=14%20Iyar%205743%20sicha%203.txt","https://drive.google.com/file/d/1rMBmuy8a8z_Ci_NBCV6rT7oG59GoRw1-/view",0.95,"50hr-selected"
"a_1124","3229--5743-Sivan 28 Sicha Talmidos Hamseimos.mp3","5743","Sivan",28,"",24.22,"https://audio.kohnai.ai/training/3229--5743-Sivan%2028%20Sicha%20Talmidos%20Hamseimos.mp3","https://drive.google.com/file/d/151f78lr0h1lwKqYs4Q9jsfXhZQTOZjGf/view","t_656","28 Sivan 5743 - Graduates.doc","/api/transcript?name=28%20Sivan%205743%20-%20Graduates.txt","https://drive.google.com/file/d/1u3qpsVdqgOz4kW7ufmauZ8ddNCSzh-Q8/view",0.95,"50hr-selected"
"a_1117","3234--5743-Tamuz 12d Mamar.mp3","5743","Tamuz",12,"",13.92,"https://audio.kohnai.ai/training/3234--5743-Tamuz%2012d%20Mamar.mp3","https://drive.google.com/file/d/17Vf8QhwUTQDJwcK6PVIBz_yljTu0BHk2/view","t_365","12 Tammuz 5743 Maamar.DOC","/api/transcript?name=12%20Tammuz%205743%20Maamar.txt","https://drive.google.com/file/d/13_XA2uPjlxQ02ALo69Cv_c10YBwUrDCZ/view",0.95,"50hr-selected"
"a_1121","3235--5743-Tamuz 12e Sicha 4.mp3","5743","Tamuz",12,"",17.72,"https://audio.kohnai.ai/training/3235--5743-Tamuz%2012e%20Sicha%204.mp3","https://drive.google.com/file/d/1gih8yVEmHYUC7aPuUoTVrYLaCQ_5lkp3/view","t_322","710 Transcript 12 Tammuz 5743 Sicha 2.doc","/api/transcript?name=710%20Transcript%2012%20Tammuz%205743%20Sicha%202.txt","https://drive.google.com/file/d/1fGeshHo99O5oI_gVvh2a9l9hKOVTGvuE/view",0.95,"50hr-selected"
"a_1102","3248--5743-Av 15c Sicha 3.mp3","5743","Av",15,"",35.1,"https://audio.kohnai.ai/training/3248--5743-Av%2015c%20Sicha%203.mp3","https://drive.google.com/file/d/15E5GbQzOcpTWPP6q4l5NN3Zt6_kGypmf/view","t_467","15 Av 5743 Sicha 2 - Hadran.docx","/api/transcript?name=15%20Av%205743%20Sicha%202%20-%20Hadran.txt","https://drive.google.com/file/d/11hEV2YIITlUDr0nz54UMV30oxHKVw_ZF/view",0.95,"50hr-selected"
"a_1324","3302--5744-Cheshvan 20c Sicha 3.mp3","5744","Cheshvan",20,"",15.02,"https://audio.kohnai.ai/training/3302--5744-Cheshvan%2020c%20Sicha%203.mp3","https://drive.google.com/file/d/12VGK7vll_gP4aryOZ9_VQGNjGJJWGy3r/view","t_640","20 Cheshvan 5744.rtf","/api/transcript?name=20%20Cheshvan%205744.txt","https://drive.google.com/file/d/1tRCXbOpEVkA9rAIYY12nwaaXsqAkiOYH/view",0.95,"50hr-selected"
"a_1321","3303--5744-Cheshvan 20d Mamar kein Sicha.mp3","5744","Cheshvan",20,"",9.7,"https://audio.kohnai.ai/training/3303--5744-Cheshvan%2020d%20Mamar%20kein%20Sicha.mp3","https://drive.google.com/file/d/1LXiIT3-VD7j3NOgwZcBENpbg7M5zoZt3/view","t_640","20 Cheshvan 5744.rtf","/api/transcript?name=20%20Cheshvan%205744.txt","https://drive.google.com/file/d/1tRCXbOpEVkA9rAIYY12nwaaXsqAkiOYH/view",0.95,"50hr-selected"
"a_1305","3316--5744-Kislev 19d Sicha 4.mp3","5744","Kislev",19,"",31.24,"https://audio.kohnai.ai/training/3316--5744-Kislev%2019d%20Sicha%204.mp3","https://drive.google.com/file/d/15wThOU4__R_Hb4w46oKUnhjiRJ7doHZZ/view","t_568","19 Kislev 5744.doc","/api/transcript?name=19%20Kislev%205744.txt","https://drive.google.com/file/d/1FWvRegvjBYG2H5KYTQwFCcTE9jYriW-1/view",0.95,"50hr-selected"
"a_1297","3332--5744-Shvat 13 Yechidus Orchim.mp3","5744","Shevat",13,"",20.43,"https://audio.kohnai.ai/training/3332--5744-Shvat%2013%20Yechidus%20Orchim.mp3","https://drive.google.com/file/d/1vRfgqLLfOsVTs9pOBb4eG2HEaYe1Ta-G/view","t_373","13 Shevat 5744 Yechidus Guests.DOC","/api/transcript?name=13%20Shevat%205744%20Yechidus%20Guests.txt","https://drive.google.com/file/d/1XixZFD78U_5iNQ3hTQeWr0TaWVq8AS_F/view",0.95,"50hr-selected"
"a_1265","3366--5744-Nissan 11e Mamar.mp3","5744","Nissan",11,"",9.37,"https://audio.kohnai.ai/training/3366--5744-Nissan%2011e%20Mamar.mp3","https://drive.google.com/file/d/1t7Pl6OW9dwpkkAFQuoYR_gjQ-_7ZP1kD/view","t_326","477 11 Nissan 5744 Sicha 2-rega shel shtika.docx","/api/transcript?name=477%2011%20Nissan%205744%20Sicha%202-rega%20shel%20shtika.txt","https://drive.google.com/file/d/1aWVo28eBbPugh12QI-FtxlcX6p7Mlnnk/view",0.95,"50hr-selected"
"a_1248","3377--5744-Iyar 14b Sicha 2.mp3","5744","Iyar",14,"",27.8,"https://audio.kohnai.ai/training/3377--5744-Iyar%2014b%20Sicha%202.mp3","https://drive.google.com/file/d/19R2DTyWqfKsdChFmL4lfpHnt38ojxR1w/view","t_611","14 Iyar 5744 sicha 2.doc","/api/transcript?name=14%20Iyar%205744%20sicha%202.txt","https://drive.google.com/file/d/1gaWB2343C2QFL7kRgeKopUm_jpcr2Kd6/view",0.95,"50hr-selected"
